STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
IN001080500,"BEGUMPET OBSERVATORY, IN",13-08-1996,0.02,78,83,73
IN001080500,"BEGUMPET OBSERVATORY, IN",14-08-1996,0.02,78,83,72
IN001080500,"BEGUMPET OBSERVATORY, IN",15-08-1996,0,78,86,73
IN001080500,"BEGUMPET OBSERVATORY, IN",16-08-1996,0,77,85,73
IN001080500,"BEGUMPET OBSERVATORY, IN",17-08-1996,,80,87,
IN001080500,"BEGUMPET OBSERVATORY, IN",18-08-1996,1.54,76,82,71
IN001080500,"BEGUMPET OBSERVATORY, IN",19-08-1996,0,77,87,73
IN001080500,"BEGUMPET OBSERVATORY, IN",20-08-1996,1.38,78,87,
IN001080500,"BEGUMPET OBSERVATORY, IN",21-08-1996,0,79,87,73
IN001080500,"BEGUMPET OBSERVATORY, IN",22-08-1996,0.32,75,84,72
IN001080500,"BEGUMPET OBSERVATORY, IN",23-08-1996,0.11,77,85,72
IN001080500,"BEGUMPET OBSERVATORY, IN",24-08-1996,0.13,75,89,
IN001080500,"BEGUMPET OBSERVATORY, IN",25-08-1996,2.46,75,86,69
IN001080500,"BEGUMPET OBSERVATORY, IN",26-08-1996,0.24,75,82,70
IN001080500,"BEGUMPET OBSERVATORY, IN",27-08-1996,0.53,73,,71
IN001080500,"BEGUMPET OBSERVATORY, IN",28-08-1996,3.63,77,86,71
IN001080500,"BEGUMPET OBSERVATORY, IN",29-08-1996,0.05,78,84,72
IN001080500,"BEGUMPET OBSERVATORY, IN",30-08-1996,0.15,78,85,72
IN001080500,"BEGUMPET OBSERVATORY, IN",31-08-1996,0,79,87,73
IN001080500,"BEGUMPET OBSERVATORY, IN",01-09-1996,0,79,87,72
IN001080500,"BEGUMPET OBSERVATORY, IN",02-09-1996,,74,81,
IN001080500,"BEGUMPET OBSERVATORY, IN",03-09-1996,,76,89,71
IN001080500,"BEGUMPET OBSERVATORY, IN",04-09-1996,,76,82,72
IN001080500,"BEGUMPET OBSERVATORY, IN",05-09-1996,,76,84,72
IN001080500,"BEGUMPET OBSERVATORY, IN",06-09-1996,,77,,72
IN001080500,"BEGUMPET OBSERVATORY, IN",07-09-1996,0,77,85,72
IN001080500,"BEGUMPET OBSERVATORY, IN",08-09-1996,,76,82,72
IN001080500,"BEGUMPET OBSERVATORY, IN",09-09-1996,0,77,88,72
IN001080500,"BEGUMPET OBSERVATORY, IN",10-09-1996,1.19,80,89,72
IN001080500,"BEGUMPET OBSERVATORY, IN",11-09-1996,1.03,76,86,71
IN001080500,"BEGUMPET OBSERVATORY, IN",12-09-1996,0,78,87,71
IN001080500,"BEGUMPET OBSERVATORY, IN",13-09-1996,0.02,79,89,72
IN001080500,"BEGUMPET OBSERVATORY, IN",14-09-1996,0.33,78,87,74
IN001080500,"BEGUMPET OBSERVATORY, IN",15-09-1996,0.17,75,87,71
IN001080500,"BEGUMPET OBSERVATORY, IN",16-09-1996,0.3,76,83,71
IN001080500,"BEGUMPET OBSERVATORY, IN",17-09-1996,0.05,78,85,71
IN001080500,"BEGUMPET OBSERVATORY, IN",18-09-1996,0.08,78,87,72
IN001080500,"BEGUMPET OBSERVATORY, IN",19-09-1996,0.44,79,,
IN001080500,"BEGUMPET OBSERVATORY, IN",20-09-1996,0,79,87,71
IN001080500,"BEGUMPET OBSERVATORY, IN",21-09-1996,0,80,89,70
IN001080500,"BEGUMPET OBSERVATORY, IN",22-09-1996,0,81,90,
IN001080500,"BEGUMPET OBSERVATORY, IN",23-09-1996,0,82,91,72
IN001080500,"BEGUMPET OBSERVATORY, IN",24-09-1996,0,81,91,71
IN001080500,"BEGUMPET OBSERVATORY, IN",25-09-1996,0,82,92,73
IN001080500,"BEGUMPET OBSERVATORY, IN",26-09-1996,0,80,89,
IN001080500,"BEGUMPET OBSERVATORY, IN",27-09-1996,0,81,90,73
IN001080500,"BEGUMPET OBSERVATORY, IN",28-09-1996,0,81,92,72
IN001080500,"BEGUMPET OBSERVATORY, IN",29-09-1996,0,81,91,
IN001080500,"BEGUMPET OBSERVATORY, IN",30-09-1996,0.03,75,82,
IN001080500,"BEGUMPET OBSERVATORY, IN",01-10-1996,0,76,,
IN001080500,"BEGUMPET OBSERVATORY, IN",02-10-1996,0.93,74,79,72
IN001080500,"BEGUMPET OBSERVATORY, IN",03-10-1996,0.73,75,81,71
IN001080500,"BEGUMPET OBSERVATORY, IN",04-10-1996,0,76,81,71
IN001080500,"BEGUMPET OBSERVATORY, IN",05-10-1996,0.02,79,87,70
IN001080500,"BEGUMPET OBSERVATORY, IN",06-10-1996,0,78,87,72
IN001080500,"BEGUMPET OBSERVATORY, IN",07-10-1996,0,81,90,
IN001080500,"BEGUMPET OBSERVATORY, IN",08-10-1996,0,80,90,70
IN001080500,"BEGUMPET OBSERVATORY, IN",09-10-1996,0,78,89,
IN001080500,"BEGUMPET OBSERVATORY, IN",10-10-1996,0,78,87,68
IN001080500,"BEGUMPET OBSERVATORY, IN",11-10-1996,0,77,89,67
IN001080500,"BEGUMPET OBSERVATORY, IN",12-10-1996,0,78,88,66
IN001080500,"BEGUMPET OBSERVATORY, IN",13-10-1996,0,77,88,65
IN001080500,"BEGUMPET OBSERVATORY, IN",14-10-1996,0,78,87,64
IN001080500,"BEGUMPET OBSERVATORY, IN",15-10-1996,0,78,89,66
IN001080500,"BEGUMPET OBSERVATORY, IN",16-10-1996,0,78,87,
IN001080500,"BEGUMPET OBSERVATORY, IN",17-10-1996,,79,,
IN001080500,"BEGUMPET OBSERVATORY, IN",18-10-1996,0,76,,71
IN001080500,"BEGUMPET OBSERVATORY, IN",19-10-1996,0.49,74,76,72
IN001080500,"BEGUMPET OBSERVATORY, IN",20-10-1996,0.15,72,76,
IN001080500,"BEGUMPET OBSERVATORY, IN",21-10-1996,0.04,75,83,67
IN001080500,"BEGUMPET OBSERVATORY, IN",22-10-1996,0.19,76,85,68
IN001080500,"BEGUMPET OBSERVATORY, IN",23-10-1996,0.39,76,,71
IN001080500,"BEGUMPET OBSERVATORY, IN",25-10-1996,0.19,80,88,71
IN001080500,"BEGUMPET OBSERVATORY, IN",26-10-1996,0,75,83,71
IN001080500,"BEGUMPET OBSERVATORY, IN",27-10-1996,0,77,87,70
IN001080500,"BEGUMPET OBSERVATORY, IN",29-10-1996,0,75,87,69
IN001080500,"BEGUMPET OBSERVATORY, IN",30-10-1996,0,74,88,
IN001080500,"BEGUMPET OBSERVATORY, IN",31-10-1996,0,77,,64
IN001080500,"BEGUMPET OBSERVATORY, IN",01-11-1996,0,77,87,65
IN001080500,"BEGUMPET OBSERVATORY, IN",02-11-1996,0,75,88,62
IN001080500,"BEGUMPET OBSERVATORY, IN",03-11-1996,0,74,86,60
IN001080500,"BEGUMPET OBSERVATORY, IN",04-11-1996,0,74,86,59
IN001080500,"BEGUMPET OBSERVATORY, IN",05-11-1996,0,75,86,59
IN001080500,"BEGUMPET OBSERVATORY, IN",06-11-1996,0,77,88,60
IN001080500,"BEGUMPET OBSERVATORY, IN",07-11-1996,,73,83,70
IN001080500,"BEGUMPET OBSERVATORY, IN",08-11-1996,2.28,75,82,69
IN001080500,"BEGUMPET OBSERVATORY, IN",09-11-1996,0,77,85,
IN001080500,"BEGUMPET OBSERVATORY, IN",10-11-1996,0,79,,
IN001080500,"BEGUMPET OBSERVATORY, IN",11-11-1996,0,80,91,
IN001080500,"BEGUMPET OBSERVATORY, IN",12-11-1996,0,78,90,
IN001080500,"BEGUMPET OBSERVATORY, IN",13-11-1996,0,76,88,68
IN001080500,"BEGUMPET OBSERVATORY, IN",14-11-1996,0,76,87,65
IN001080500,"BEGUMPET OBSERVATORY, IN",15-11-1996,0,74,86,
IN001080500,"BEGUMPET OBSERVATORY, IN",16-11-1996,0,71,83,
IN001080500,"BEGUMPET OBSERVATORY, IN",17-11-1996,0,71,85,58
IN001080500,"BEGUMPET OBSERVATORY, IN",18-11-1996,0,71,84,58
IN001080500,"BEGUMPET OBSERVATORY, IN",19-11-1996,,69,83,59
IN001080500,"BEGUMPET OBSERVATORY, IN",20-11-1996,0,67,,57
IN001080500,"BEGUMPET OBSERVATORY, IN",21-11-1996,0,74,83,59
IN001080500,"BEGUMPET OBSERVATORY, IN",22-11-1996,,73,80,67
IN001080500,"BEGUMPET OBSERVATORY, IN",23-11-1996,0,75,85,67
IN001080500,"BEGUMPET OBSERVATORY, IN",24-11-1996,0,72,85,
IN001080500,"BEGUMPET OBSERVATORY, IN",25-11-1996,0,74,85,57
IN001080500,"BEGUMPET OBSERVATORY, IN",26-11-1996,0,70,,58
IN001080500,"BEGUMPET OBSERVATORY, IN",27-11-1996,0,73,84,59
IN001080500,"BEGUMPET OBSERVATORY, IN",28-11-1996,0,73,84,
IN001080500,"BEGUMPET OBSERVATORY, IN",29-11-1996,0,72,85,58
IN001080500,"BEGUMPET OBSERVATORY, IN",30-11-1996,0,69,82,55
IN001080500,"BEGUMPET OBSERVATORY, IN",01-12-1996,0,69,81,54
IN001080500,"BEGUMPET OBSERVATORY, IN",02-12-1996,0,67,81,54
IN001080500,"BEGUMPET OBSERVATORY, IN",03-12-1996,0,69,83,53
IN001080500,"BEGUMPET OBSERVATORY, IN",04-12-1996,0,74,85,61
IN001080500,"BEGUMPET OBSERVATORY, IN",05-12-1996,0,75,83,64
IN001080500,"BEGUMPET OBSERVATORY, IN",06-12-1996,0,75,85,67
IN001080500,"BEGUMPET OBSERVATORY, IN",07-12-1996,0,73,80,68
IN001080500,"BEGUMPET OBSERVATORY, IN",08-12-1996,0,74,84,
IN001080500,"BEGUMPET OBSERVATORY, IN",09-12-1996,0,69,83,
IN001080500,"BEGUMPET OBSERVATORY, IN",10-12-1996,0,68,83,
IN001080500,"BEGUMPET OBSERVATORY, IN",11-12-1996,0,68,84,52
IN001080500,"BEGUMPET OBSERVATORY, IN",12-12-1996,0,74,85,51
IN001080500,"BEGUMPET OBSERVATORY, IN",13-12-1996,0,73,78,
IN001080500,"BEGUMPET OBSERVATORY, IN",14-12-1996,0,73,83,65
IN001080500,"BEGUMPET OBSERVATORY, IN",15-12-1996,0,76,83,64
IN001080500,"BEGUMPET OBSERVATORY, IN",16-12-1996,0,74,,69
IN001080500,"BEGUMPET OBSERVATORY, IN",17-12-1996,0,73,,
IN001080500,"BEGUMPET OBSERVATORY, IN",18-12-1996,0,70,84,61
IN001080500,"BEGUMPET OBSERVATORY, IN",19-12-1996,0,72,83,59
IN001080500,"BEGUMPET OBSERVATORY, IN",20-12-1996,0,69,82,54
IN001080500,"BEGUMPET OBSERVATORY, IN",21-12-1996,0,70,83,54
IN001080500,"BEGUMPET OBSERVATORY, IN",22-12-1996,0,69,84,56
IN001080500,"BEGUMPET OBSERVATORY, IN",23-12-1996,0,72,83,
IN001080500,"BEGUMPET OBSERVATORY, IN",24-12-1996,0,67,83,55
IN001080500,"BEGUMPET OBSERVATORY, IN",25-12-1996,0,67,83,54
IN001080500,"BEGUMPET OBSERVATORY, IN",26-12-1996,0,70,83,54
IN001080500,"BEGUMPET OBSERVATORY, IN",27-12-1996,0,71,86,56
IN001080500,"BEGUMPET OBSERVATORY, IN",28-12-1996,0,71,84,58
IN001080500,"BEGUMPET OBSERVATORY, IN",29-12-1996,0,69,81,58
IN001080500,"BEGUMPET OBSERVATORY, IN",30-12-1996,0,68,81,58
IN001080500,"BEGUMPET OBSERVATORY, IN",31-12-1996,0,71,79,54
IN001080500,"BEGUMPET OBSERVATORY, IN",01-01-1997,0,67,79,55
IN001080500,"BEGUMPET OBSERVATORY, IN",02-01-1997,0,67,,54
IN001080500,"BEGUMPET OBSERVATORY, IN",03-01-1997,0,68,83,53
IN001080500,"BEGUMPET OBSERVATORY, IN",04-01-1997,0,72,81,55
IN001080500,"BEGUMPET OBSERVATORY, IN",05-01-1997,0,70,80,61
IN001080500,"BEGUMPET OBSERVATORY, IN",06-01-1997,0,68,79,
IN001080500,"BEGUMPET OBSERVATORY, IN",07-01-1997,0,68,80,57
IN001080500,"BEGUMPET OBSERVATORY, IN",08-01-1997,0,70,82,56
IN001080500,"BEGUMPET OBSERVATORY, IN",09-01-1997,0,69,79,59
IN001080500,"BEGUMPET OBSERVATORY, IN",10-01-1997,0,66,69,63
IN001080500,"BEGUMPET OBSERVATORY, IN",11-01-1997,0.02,72,,64
IN001080500,"BEGUMPET OBSERVATORY, IN",12-01-1997,0,71,80,63
IN001080500,"BEGUMPET OBSERVATORY, IN",13-01-1997,,74,83,63
IN001080500,"BEGUMPET OBSERVATORY, IN",14-01-1997,0,70,80,
IN001080500,"BEGUMPET OBSERVATORY, IN",15-01-1997,2.19,69,79,63
IN001080500,"BEGUMPET OBSERVATORY, IN",16-01-1997,0,73,81,65
IN001080500,"BEGUMPET OBSERVATORY, IN",17-01-1997,0,72,80,60
IN001080500,"BEGUMPET OBSERVATORY, IN",18-01-1997,0,72,,62
IN001080500,"BEGUMPET OBSERVATORY, IN",19-01-1997,,71,81,63
IN001080500,"BEGUMPET OBSERVATORY, IN",20-01-1997,0,74,84,64
IN001080500,"BEGUMPET OBSERVATORY, IN",21-01-1997,0,70,81,
IN001080500,"BEGUMPET OBSERVATORY, IN",22-01-1997,0,66,81,54
IN001080500,"BEGUMPET OBSERVATORY, IN",23-01-1997,0,67,,51
IN001080500,"BEGUMPET OBSERVATORY, IN",24-01-1997,0,67,84,53
IN001080500,"BEGUMPET OBSERVATORY, IN",25-01-1997,0,75,85,55
IN001080500,"BEGUMPET OBSERVATORY, IN",26-01-1997,0,73,83,62
IN001080500,"BEGUMPET OBSERVATORY, IN",27-01-1997,0,73,85,62
IN001080500,"BEGUMPET OBSERVATORY, IN",28-01-1997,0,75,83,63
IN001080500,"BEGUMPET OBSERVATORY, IN",29-01-1997,0,73,85,63
IN001080500,"BEGUMPET OBSERVATORY, IN",30-01-1997,0,74,88,62
IN001080500,"BEGUMPET OBSERVATORY, IN",31-01-1997,0,71,87,63
IN001080500,"BEGUMPET OBSERVATORY, IN",01-02-1997,0,74,88,60
IN001080500,"BEGUMPET OBSERVATORY, IN",02-02-1997,0,75,89,61
IN001080500,"BEGUMPET OBSERVATORY, IN",03-02-1997,0,72,88,60
IN001080500,"BEGUMPET OBSERVATORY, IN",04-02-1997,0,72,89,59
IN001080500,"BEGUMPET OBSERVATORY, IN",05-02-1997,0,74,88,60
IN001080500,"BEGUMPET OBSERVATORY, IN",06-02-1997,0,75,89,63
IN001080500,"BEGUMPET OBSERVATORY, IN",07-02-1997,0,74,88,60
IN001080500,"BEGUMPET OBSERVATORY, IN",08-02-1997,0,76,92,61
IN001080500,"BEGUMPET OBSERVATORY, IN",09-02-1997,0,77,,65
IN001080500,"BEGUMPET OBSERVATORY, IN",10-02-1997,0,76,90,65
IN001080500,"BEGUMPET OBSERVATORY, IN",11-02-1997,0,75,89,
IN001080500,"BEGUMPET OBSERVATORY, IN",12-02-1997,0,72,87,56
IN001080500,"BEGUMPET OBSERVATORY, IN",13-02-1997,0,72,86,54
IN001080500,"BEGUMPET OBSERVATORY, IN",14-02-1997,0,72,89,52
IN001080500,"BEGUMPET OBSERVATORY, IN",15-02-1997,0,76,,
IN001080500,"BEGUMPET OBSERVATORY, IN",16-02-1997,0,76,93,56
IN001080500,"BEGUMPET OBSERVATORY, IN",17-02-1997,0,75,94,60
IN001080500,"BEGUMPET OBSERVATORY, IN",18-02-1997,0,77,94,59
IN001080500,"BEGUMPET OBSERVATORY, IN",19-02-1997,0,80,91,63
IN001080500,"BEGUMPET OBSERVATORY, IN",20-02-1997,0,80,90,64
IN001080500,"BEGUMPET OBSERVATORY, IN",21-02-1997,0,80,92,69
IN001080500,"BEGUMPET OBSERVATORY, IN",22-02-1997,0,79,90,68
IN001080500,"BEGUMPET OBSERVATORY, IN",23-02-1997,0,74,90,
IN001080500,"BEGUMPET OBSERVATORY, IN",24-02-1997,0,74,89,
IN001080500,"BEGUMPET OBSERVATORY, IN",25-02-1997,0,80,92,60
IN001080500,"BEGUMPET OBSERVATORY, IN",26-02-1997,0,82,96,62
IN001080500,"BEGUMPET OBSERVATORY, IN",27-02-1997,0,80,97,64
IN001080500,"BEGUMPET OBSERVATORY, IN",28-02-1997,0,80,95,64
IN001080500,"BEGUMPET OBSERVATORY, IN",01-03-1997,0,81,94,62
IN001080500,"BEGUMPET OBSERVATORY, IN",02-03-1997,0,80,92,63
IN001080500,"BEGUMPET OBSERVATORY, IN",03-03-1997,0,82,94,64
IN001080500,"BEGUMPET OBSERVATORY, IN",04-03-1997,0,80,94,64
IN001080500,"BEGUMPET OBSERVATORY, IN",05-03-1997,0,80,94,62
IN001080500,"BEGUMPET OBSERVATORY, IN",06-03-1997,0,80,93,63
IN001080500,"BEGUMPET OBSERVATORY, IN",07-03-1997,0,80,92,62
IN001080500,"BEGUMPET OBSERVATORY, IN",08-03-1997,0,81,95,64
IN001080500,"BEGUMPET OBSERVATORY, IN",09-03-1997,0,84,98,65
IN001080500,"BEGUMPET OBSERVATORY, IN",10-03-1997,0,84,98,68
IN001080500,"BEGUMPET OBSERVATORY, IN",11-03-1997,0,86,100,
IN001080500,"BEGUMPET OBSERVATORY, IN",12-03-1997,,88,102,69
IN001080500,"BEGUMPET OBSERVATORY, IN",13-03-1997,0,89,103,74
IN001080500,"BEGUMPET OBSERVATORY, IN",14-03-1997,0,88,102,70
IN001080500,"BEGUMPET OBSERVATORY, IN",15-03-1997,0,85,100,
IN001080500,"BEGUMPET OBSERVATORY, IN",16-03-1997,0,85,101,71
IN001080500,"BEGUMPET OBSERVATORY, IN",17-03-1997,,87,,71
IN001080500,"BEGUMPET OBSERVATORY, IN",18-03-1997,0,84,,71
IN001080500,"BEGUMPET OBSERVATORY, IN",19-03-1997,0,87,,71
IN001080500,"BEGUMPET OBSERVATORY, IN",20-03-1997,0,88,100,75
IN001080500,"BEGUMPET OBSERVATORY, IN",21-03-1997,0,85,98,72
IN001080500,"BEGUMPET OBSERVATORY, IN",22-03-1997,0,86,98,72
IN001080500,"BEGUMPET OBSERVATORY, IN",23-03-1997,,82,96,72
IN001080500,"BEGUMPET OBSERVATORY, IN",24-03-1997,0,79,95,
IN001080500,"BEGUMPET OBSERVATORY, IN",25-03-1997,,79,91,
IN001080500,"BEGUMPET OBSERVATORY, IN",26-03-1997,0.28,80,90,69
IN001080500,"BEGUMPET OBSERVATORY, IN",27-03-1997,0.08,81,92,68
IN001080500,"BEGUMPET OBSERVATORY, IN",28-03-1997,0,85,94,71
IN001080500,"BEGUMPET OBSERVATORY, IN",29-03-1997,,80,95,72
IN001080500,"BEGUMPET OBSERVATORY, IN",30-03-1997,0,84,98,
IN001080500,"BEGUMPET OBSERVATORY, IN",31-03-1997,0,85,100,73
IN001080500,"BEGUMPET OBSERVATORY, IN",01-04-1997,0,82,96,74
IN001080500,"BEGUMPET OBSERVATORY, IN",02-04-1997,0,82,94,73
IN001080500,"BEGUMPET OBSERVATORY, IN",03-04-1997,0,79,90,
IN001080500,"BEGUMPET OBSERVATORY, IN",04-04-1997,0,74,87,69
IN001080500,"BEGUMPET OBSERVATORY, IN",05-04-1997,0.12,74,86,68
IN001080500,"BEGUMPET OBSERVATORY, IN",06-04-1997,0.12,81,90,69
IN001080500,"BEGUMPET OBSERVATORY, IN",07-04-1997,0,84,95,70
IN001080500,"BEGUMPET OBSERVATORY, IN",08-04-1997,0,85,96,
IN001080500,"BEGUMPET OBSERVATORY, IN",09-04-1997,0,83,,73
IN001080500,"BEGUMPET OBSERVATORY, IN",10-04-1997,0,89,101,73
IN001080500,"BEGUMPET OBSERVATORY, IN",11-04-1997,0,86,100,72
IN001080500,"BEGUMPET OBSERVATORY, IN",12-04-1997,0,87,99,73
IN001080500,"BEGUMPET OBSERVATORY, IN",13-04-1997,0,86,99,72
IN001080500,"BEGUMPET OBSERVATORY, IN",14-04-1997,0,92,101,
IN001080500,"BEGUMPET OBSERVATORY, IN",15-04-1997,0,89,101,
IN001080500,"BEGUMPET OBSERVATORY, IN",16-04-1997,0,88,101,
IN001080500,"BEGUMPET OBSERVATORY, IN",17-04-1997,,83,95,75
IN001080500,"BEGUMPET OBSERVATORY, IN",18-04-1997,0,84,97,
IN001080500,"BEGUMPET OBSERVATORY, IN",19-04-1997,1.3,80,,61
IN001080500,"BEGUMPET OBSERVATORY, IN",20-04-1997,0,85,94,
IN001080500,"BEGUMPET OBSERVATORY, IN",21-04-1997,0,84,95,
IN001080500,"BEGUMPET OBSERVATORY, IN",22-04-1997,0,87,96,70
IN001080500,"BEGUMPET OBSERVATORY, IN",23-04-1997,0,86,98,74
IN001080500,"BEGUMPET OBSERVATORY, IN",24-04-1997,0,89,100,75
IN001080500,"BEGUMPET OBSERVATORY, IN",25-04-1997,0,90,100,74
IN001080500,"BEGUMPET OBSERVATORY, IN",26-04-1997,,90,,77
IN001080500,"BEGUMPET OBSERVATORY, IN",27-04-1997,,87,102,75
IN001080500,"BEGUMPET OBSERVATORY, IN",28-04-1997,,81,97,
IN001080500,"BEGUMPET OBSERVATORY, IN",29-04-1997,0,86,95,71
IN001080500,"BEGUMPET OBSERVATORY, IN",30-04-1997,0,82,92,72
IN001080500,"BEGUMPET OBSERVATORY, IN",01-05-1997,0,83,96,72
IN001080500,"BEGUMPET OBSERVATORY, IN",02-05-1997,,83,98,74
IN001080500,"BEGUMPET OBSERVATORY, IN",03-05-1997,0,83,94,70
IN001080500,"BEGUMPET OBSERVATORY, IN",04-05-1997,,86,97,74
IN001080500,"BEGUMPET OBSERVATORY, IN",05-05-1997,0.03,80,94,
IN001080500,"BEGUMPET OBSERVATORY, IN",06-05-1997,0.28,83,94,62
IN001080500,"BEGUMPET OBSERVATORY, IN",07-05-1997,0,85,96,73
IN001080500,"BEGUMPET OBSERVATORY, IN",08-05-1997,0,88,99,77
IN001080500,"BEGUMPET OBSERVATORY, IN",09-05-1997,0,90,102,79
IN001080500,"BEGUMPET OBSERVATORY, IN",10-05-1997,0,94,105,
IN001080500,"BEGUMPET OBSERVATORY, IN",11-05-1997,0,92,105,80
IN001080500,"BEGUMPET OBSERVATORY, IN",12-05-1997,0,93,105,81
IN001080500,"BEGUMPET OBSERVATORY, IN",13-05-1997,0,94,106,82
IN001080500,"BEGUMPET OBSERVATORY, IN",14-05-1997,0,93,104,82
IN001080500,"BEGUMPET OBSERVATORY, IN",15-05-1997,0,92,103,82
IN001080500,"BEGUMPET OBSERVATORY, IN",16-05-1997,0,92,103,81
IN001080500,"BEGUMPET OBSERVATORY, IN",17-05-1997,0,95,107,82
IN001080500,"BEGUMPET OBSERVATORY, IN",18-05-1997,0,93,107,80
IN001080500,"BEGUMPET OBSERVATORY, IN",19-05-1997,0,91,106,
IN001080500,"BEGUMPET OBSERVATORY, IN",20-05-1997,0,94,105,81
IN001080500,"BEGUMPET OBSERVATORY, IN",21-05-1997,0,90,104,
IN001080500,"BEGUMPET OBSERVATORY, IN",22-05-1997,0,91,105,80
IN001080500,"BEGUMPET OBSERVATORY, IN",23-05-1997,0,90,106,77
IN001080500,"BEGUMPET OBSERVATORY, IN",24-05-1997,,94,106,82
IN001080500,"BEGUMPET OBSERVATORY, IN",25-05-1997,0,93,107,82
IN001080500,"BEGUMPET OBSERVATORY, IN",26-05-1997,0,95,107,82
IN001080500,"BEGUMPET OBSERVATORY, IN",27-05-1997,,94,,80
IN001080500,"BEGUMPET OBSERVATORY, IN",28-05-1997,0,96,107,83
IN001080500,"BEGUMPET OBSERVATORY, IN",29-05-1997,0,93,107,81
IN001080500,"BEGUMPET OBSERVATORY, IN",30-05-1997,0,92,105,81
IN001080500,"BEGUMPET OBSERVATORY, IN",31-05-1997,0,94,104,
IN001080500,"BEGUMPET OBSERVATORY, IN",01-06-1997,0,94,104,
IN001080500,"BEGUMPET OBSERVATORY, IN",02-06-1997,0,89,100,76
IN001080500,"BEGUMPET OBSERVATORY, IN",03-06-1997,,89,101,
IN001080500,"BEGUMPET OBSERVATORY, IN",04-06-1997,0,87,101,80
IN001080500,"BEGUMPET OBSERVATORY, IN",05-06-1997,0,94,104,80
IN001080500,"BEGUMPET OBSERVATORY, IN",06-06-1997,0,86,102,78
IN001080500,"BEGUMPET OBSERVATORY, IN",07-06-1997,0.08,87,101,76
IN001080500,"BEGUMPET OBSERVATORY, IN",08-06-1997,0,89,101,81
IN001080500,"BEGUMPET OBSERVATORY, IN",09-06-1997,0,85,96,77
IN001080500,"BEGUMPET OBSERVATORY, IN",10-06-1997,,84,100,75
IN001080500,"BEGUMPET OBSERVATORY, IN",11-06-1997,0,87,99,75
IN001080500,"BEGUMPET OBSERVATORY, IN",12-06-1997,0,86,,
IN001080500,"BEGUMPET OBSERVATORY, IN",13-06-1997,0.63,83,92,72
IN001080500,"BEGUMPET OBSERVATORY, IN",14-06-1997,0,81,92,
IN001080500,"BEGUMPET OBSERVATORY, IN",15-06-1997,0.08,86,96,74
IN001080500,"BEGUMPET OBSERVATORY, IN",16-06-1997,0,87,97,75
IN001080500,"BEGUMPET OBSERVATORY, IN",17-06-1997,0,87,96,76
IN001080500,"BEGUMPET OBSERVATORY, IN",18-06-1997,0,83,97,76
IN001080500,"BEGUMPET OBSERVATORY, IN",19-06-1997,,81,95,74
IN001080500,"BEGUMPET OBSERVATORY, IN",20-06-1997,0,81,91,
IN001080500,"BEGUMPET OBSERVATORY, IN",21-06-1997,0,87,95,73
IN001080500,"BEGUMPET OBSERVATORY, IN",22-06-1997,,83,94,75
IN001080500,"BEGUMPET OBSERVATORY, IN",23-06-1997,0,85,97,74
IN001080500,"BEGUMPET OBSERVATORY, IN",24-06-1997,,85,96,76
IN001080500,"BEGUMPET OBSERVATORY, IN",25-06-1997,,86,,75
IN001080500,"BEGUMPET OBSERVATORY, IN",26-06-1997,,86,99,76
IN001080500,"BEGUMPET OBSERVATORY, IN",27-06-1997,,89,98,
IN001080500,"BEGUMPET OBSERVATORY, IN",28-06-1997,,87,99,
IN001080500,"BEGUMPET OBSERVATORY, IN",29-06-1997,0,85,96,75
IN001080500,"BEGUMPET OBSERVATORY, IN",30-06-1997,,80,94,
IN001080500,"BEGUMPET OBSERVATORY, IN",01-07-1997,,81,,74
IN001080500,"BEGUMPET OBSERVATORY, IN",02-07-1997,0,77,88,
IN001080500,"BEGUMPET OBSERVATORY, IN",03-07-1997,0.91,78,86,69
IN001080500,"BEGUMPET OBSERVATORY, IN",04-07-1997,0.39,77,85,70
IN001080500,"BEGUMPET OBSERVATORY, IN",05-07-1997,0.04,76,,71
IN001080500,"BEGUMPET OBSERVATORY, IN",06-07-1997,0.98,77,88,70
IN001080500,"BEGUMPET OBSERVATORY, IN",07-07-1997,0.24,78,85,72
IN001080500,"BEGUMPET OBSERVATORY, IN",08-07-1997,0,80,89,73
IN001080500,"BEGUMPET OBSERVATORY, IN",09-07-1997,0,80,89,72
IN001080500,"BEGUMPET OBSERVATORY, IN",10-07-1997,0.47,83,91,72
IN001080500,"BEGUMPET OBSERVATORY, IN",11-07-1997,0,82,90,74
IN001080500,"BEGUMPET OBSERVATORY, IN",12-07-1997,0,83,,74
IN001080500,"BEGUMPET OBSERVATORY, IN",13-07-1997,,82,93,73
IN001080500,"BEGUMPET OBSERVATORY, IN",14-07-1997,0,83,92,73
IN001080500,"BEGUMPET OBSERVATORY, IN",15-07-1997,0,84,92,74
IN001080500,"BEGUMPET OBSERVATORY, IN",16-07-1997,0,85,93,74
IN001080500,"BEGUMPET OBSERVATORY, IN",17-07-1997,,84,92,
IN001080500,"BEGUMPET OBSERVATORY, IN",18-07-1997,0.12,84,92,73
IN001080500,"BEGUMPET OBSERVATORY, IN",19-07-1997,0,84,94,76
IN001080500,"BEGUMPET OBSERVATORY, IN",20-07-1997,0,84,92,76
IN001080500,"BEGUMPET OBSERVATORY, IN",21-07-1997,0.02,83,90,72
