"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-05-14","0.00","90","102","80"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-05-15","0.00","93","103","82"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-05-16","0.00","92","105","82"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-05-17","0.00","93","105","82"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-05-18",,"96","106","69"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-05-19","0.00","94",,
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-05-20","0.00","95","105","81"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-05-21","0.00","92",,"82"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-05-22","0.00","92","107","80"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-05-23","0.00","94","107","84"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-05-24","0.00","92","106","78"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-05-25","0.00","88",,"79"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-05-26","0.00","93","105","79"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-05-27",,"87","107","81"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-05-28","0.00","88",,"76"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-05-29",,"89","105",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-05-30","0.63","88","100","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-05-31","0.63","85",,"71"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-06-01","0.00","90","102","78"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-06-02","0.00","84","104",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-06-03","0.35","89","100","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-06-04","0.00","92","104","80"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-06-05","0.00","92","102",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-06-06","0.00","94","102","82"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-06-07","0.00","93","106","83"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-06-08",,"90","101","80"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-06-09","0.00","84","101",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-06-10","1.92","80","87","69"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-06-11","0.00","88","97",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-06-12","0.00","89","99",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-06-13","0.00","92","100","82"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-06-14","0.00","91","102",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-06-15","0.00","90","101","78"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-06-16","0.00","88","96","77"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-06-17","0.00","87","94","77"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-06-18",,"85","95",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-06-19","1.02","76","79","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-06-20","0.50","81","90","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-06-21","0.00","80","90","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-06-23","0.00","79","84",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-06-24","0.00","76","83","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-06-25","0.12","80","88","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-06-26","0.00","84","93","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-06-27","0.00","82","95","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-06-28","0.30","80","91","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-06-29","0.00","79","91",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-06-30","0.00","84","94","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-07-01",,"80",,
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-07-02","1.93","79","86","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-07-03","0.00","83","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-07-04","0.00","84","92","76"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-07-05","0.00","86","94","76"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-07-06","0.00","87","96","78"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-07-07","0.00","87",,"78"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-07-08","0.00","85","94","76"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-07-09","0.00","84",,"76"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-07-10","0.00","83","94","76"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-07-11",,"81","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-07-12","0.03","79","89","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-07-13","0.07","81","91","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-07-14","0.40","79",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-07-15","0.00","83","91","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-07-16",,"82","92","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-07-17","0.30","78",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-07-18","0.38","80","88","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-07-19","0.00","83",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-07-20","0.00","82",,"74"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-07-21","0.00","78","85","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-07-22","0.05","79","90","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-07-23","0.00","84","92","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-07-24","0.00","82","91",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-07-25","0.16","76","86","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-07-26","0.28","77","82","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-07-27","0.00","79","85","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-07-28","0.00","81","89","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-07-29",,"82",,"73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-07-30","0.00","84","93","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-07-31",,"83","94","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-08-01","0.00","79","89","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-08-02","0.36","75",,"71"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-08-03","0.65","73","75","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-08-04","0.83","78","85","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-08-05","0.00","82",,"73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-08-06","0.54","80","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-08-07","1.64","78","90","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-08-08","0.49","78",,"69"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-08-09","0.20","78","84","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-08-10","0.00","74","85",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-08-11","1.04","78","85","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-08-12","1.19","74","84","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-08-13","1.48","73",,"69"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-08-14","0.31","74","78","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-08-15","0.00","74","76",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-08-16",,"78","85",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-08-17","0.00","80","87","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-08-18","0.00","76","87","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-08-19","0.16","78","84",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-08-20","0.00","73","79","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-08-21","0.00","76","84","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-08-22","0.00","80","88","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-08-23","0.00","80","89","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-08-24",,"77","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-08-25",,"78","88","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-08-26","0.00","79",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-08-27","0.17","79","88","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-08-28","0.14","79","84","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-08-29","0.00","79","87",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-08-30","0.15","78","87","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-08-31","0.00","77","85","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-09-01","0.20","74","78",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-09-02","0.22","76","82","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-09-03","0.00","78",,"71"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-09-04","0.00","79","87","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-09-05","0.00","80",,"71"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-09-06","0.00","78","83","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-09-07","0.01","78","85","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-09-08","0.00","78","87","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-09-09","0.41","78","85","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-09-10","0.15","75","85","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-09-11","0.66","79","87","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-09-12","1.14","76","85","69"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-09-13","0.00","79","87","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-09-14","0.00","80","89","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-09-15","0.00","80","88","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-09-16",,"78","87","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-09-17","0.00","78",,"71"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-09-18","0.00","80","89","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-09-19","0.00","81","90","69"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-09-20","0.00","80","90","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-09-21","0.00","80","91","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-09-22","0.00","78","91","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-09-23","0.00","80","91","69"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-09-24","0.00","82","92","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-09-25","0.00","80",,"69"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-09-26","0.00","81","91","69"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-09-27",,"80","91","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-09-28",,"79","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-09-29",,"76","87","69"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-09-30","0.05","80","87","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-10-01","0.00","81","88","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-10-02","0.00","79",,"73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-10-03",,"80","88","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-10-04","0.00","79","89","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-10-05",,"78","89","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-10-06","0.00","82","90","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-10-07","0.00","79","89","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-10-08","0.19","80","87","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-10-09","0.24","73","77","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-10-10","0.27","78","86","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-10-11","0.18","78","87","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-10-12","0.09","79","90","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-10-13","0.00","80",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-10-14",,"78",,"74"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-10-15","0.00","81","89","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-10-16","0.00","80","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-10-17","0.00","82","89","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-10-18","0.00","80","89","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-10-19","0.00","78","90","65"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-10-20","0.00","77","89","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-10-21","0.00","76","90","64"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-10-22","0.00","80","91","65"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-10-23",,"79","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-10-24","0.00","81","91","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-10-25","0.00","80","89","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-10-26","0.00","77","83",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-10-27",,"78","88","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-10-28","0.00","76","86",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-10-29","0.01","75","87","64"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-10-30","0.00","76","87","60"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-10-31","0.00","75","86","59"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-11-01","0.00","75","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-11-02","0.00","78","90","65"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-11-03","0.00","79","89","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-11-04","0.00","77","88","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-11-05","0.00","78","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-11-06","0.00","77",,
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-11-07","0.00","78","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-11-08","0.00","77","85","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-11-09","0.02","78","86","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-11-10","0.05","78","86","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-11-11","0.00","76","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-11-12","0.00","76","85","63"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-11-13","0.00","76","86","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-11-14","0.00","76","85","65"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-11-15",,"73","81","69"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-11-16",,"69","73","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-11-17",,"69","71","65"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-11-18",,"71","75","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-11-19",,"72",,"69"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-11-20","0.00","74","83","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-11-21","0.00","76","83",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-11-22",,"77","85","69"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-11-23","0.00","77","86","69"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-11-24","0.00","77",,"67"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-11-25","0.00","74","84","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-11-26","0.00","72","82",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-11-27","0.00","71","81","56"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-11-28","0.00","75",,"68"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-11-29","0.00","72","83","63"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-11-30","0.00","70","82","58"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-12-01","0.00","71","81","58"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-12-02","0.00","71","81","59"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-12-03","0.00","73",,"60"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-12-04","0.00","71","80","62"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-12-05","0.00","70","80","62"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-12-06","0.00","71","81",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-12-07","0.00","69","80","57"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-12-10",,"61",,"56"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-12-11","0.00","69","80","56"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-12-12","0.00","69","80",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-12-13","0.00","69","81","56"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-12-14","0.00","70","81","56"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-12-15","0.00","72",,"62"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-12-16","0.00","69","78","59"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-12-17","0.00","69",,"59"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-12-18","0.00","70","80","58"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-12-19","0.00","70","80","59"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-12-20","0.00","71","79","62"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-12-21","0.00","70","80","61"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-12-22","0.00","69","81","57"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-12-23","0.00","72","82",
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-12-24","0.00","68","81","54"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-12-25","0.00","68","81","51"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-12-26","0.00","67",,"51"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-12-27","0.00","67",,"52"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-12-28","0.00","68","82","53"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-12-29","0.00","68","81","55"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-12-30","0.00","66","81","55"
"IN001080500","BEGUMPET OBSERVATORY, IN","1992-12-31","0.00","70","83","56"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-01-01","0.00","70","83","56"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-01-02","0.00","70","83","55"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-01-03","0.00","71","85","57"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-01-04","0.00","70","85","56"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-01-05","0.00","71","85","59"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-01-06","0.00","80","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-01-07","0.00","75","89","62"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-01-08","0.00","73","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-01-09","0.00","72","85","61"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-01-10","0.00","73","87",
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-01-11","0.00","73","87",
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-01-12","0.00","75","90","59"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-01-13","0.00","74","90","60"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-01-14","0.00","71","87","58"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-01-15","0.00","73","87","57"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-01-16","0.00","72","81",
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-01-17","0.00","75","87","60"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-01-18","0.00","76","89","61"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-01-19","0.00","74","89","65"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-01-20","0.00","72","87","62"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-01-21","0.00","74","85","58"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-01-22","0.00","76","87","58"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-01-23","0.00","74","87","59"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-01-24","0.00","72","86","58"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-01-25","0.00","73","85","57"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-01-26","0.00","76","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-01-27","0.00","74","90","58"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-01-28","0.00","72","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-01-29","0.00","75","89","57"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-01-30","0.00","72","86",
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-01-31","0.00","75","86","63"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-02-01","0.00","75","85","63"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-02-02","0.00","73","85","62"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-02-03","0.00","74","83","61"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-02-04","0.00","72","83","64"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-02-05","0.00","73","85","60"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-02-06","0.00","74","85","57"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-02-07","0.00","74","88","56"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-02-08","0.00","72","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-02-09","0.00","70","89","58"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-02-10","0.00","72",,"63"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-02-11","0.00","76","85","63"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-02-12","0.00","76","86","63"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-02-13","0.00","78","90","62"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-02-14","0.00","79","93","63"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-02-15","0.00","81","96","64"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-02-16","0.00","80","96","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-02-17","0.00","81","96","65"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-02-18","0.00","78","95","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-02-19","0.00","78","92","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-02-20","0.00","72","86","62"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-02-21","0.00","70",,"57"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-02-22","0.00","68","86","52"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-02-23","0.00","73","89","54"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-02-24","0.00","77","87","63"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-02-25","0.00","74","89","65"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-02-26","0.00","74","89","64"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-02-27","0.00","77","89","61"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-02-28","0.00","77","88","64"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-03-01",,"77","89","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-03-02","0.00","76","86","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-03-03","0.00","77","88","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-03-04","0.00","79","90","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-03-05","0.00","82","92","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-03-06","0.00","81","92","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-03-07","0.00","82","93","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-03-08","0.00","81","93",
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-03-09","0.00","82","93","69"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-03-10","0.01","79","92","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-03-11","0.00","77","92","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-03-12","0.00","81","94","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-03-13","0.00","86","97","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-03-14","0.00","85","98","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-03-15","0.00","85","99","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-03-16","0.00","84","98","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-03-17","0.00","84","98","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-03-18","0.00","83",,"71"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-03-19","0.00","86","99","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-03-20","0.00","86",,"73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-03-21","0.00","84","98","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-03-22","0.00","86","98",
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-03-23","0.00","85","101","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-03-24","0.00","89","101","78"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-03-25","0.00","89","100","77"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-03-26","0.00","84","98","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-03-27","0.00","84","97","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-03-28","0.00","85","99","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-03-29","0.00","84","97","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-03-30","0.00","84","97","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-03-31",,"86",,"75"
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-04-01","0.00","82","97",
"IN001080500","BEGUMPET OBSERVATORY, IN","1993-04-02",,"81","98",
